,0,1,2,3,4,5,6,7,8,9,10,11,12,13
76,,0.0486237970203,,,,0.6240511005,,,,0.226265845167,0.0867734854849,,,
77,,,0.0388381099437,,,,0.0845461497962,,,,,0.41005339367,0.463008674728,
78,,,0.0353628960953,,0.180842707065,0.437203310345,,,0.230251495501,,,,0.10266173296,
79,,,,0.0833254799153,,,,,,,,,,0.855449810629
80,,,,0.982142731665,,,,,,,,,,
81,,,,,0.539146952556,0.0741352089413,,0.192443988667,,,,0.0332113345217,0.149582881814,
82,0.442030384986,,,,,0.391940149838,,,,,,,0.033637525726,0.118655646558
83,,,,,0.717738181175,,,,,,,,,0.260283713507
84,0.1862043101,,,,,,,,0.723672605666,,,,,0.0752982464782
85,0.0514253182662,0.204525125867,0.0961001324017,,,,0.176355702887,0.318885857016,,,,0.145286679016,,
86,0.187134492199,0.101029360051,0.0608827901997,,,,0.371335029828,,,,,,0.273124800217,
87,0.271872129138,0.708824106208,,,,,,,,,,,,0.0112862400339
88,,,,,,,0.0919640232565,,0.878479203969,,,,,
89,0.0283159035619,0.0878487996196,,,,0.0113254399778,0.576567074112,0.0545512721478,,,,0.0506170005929,0.106147680058,0.083015645232
90,0.354762677768,,,,,,,,0.622680861348,,,,,
91,,,,,,0.679698507437,,0.279485006546,,,,,,
92,,,,,,,0.171612844104,,,,0.0268474055769,0.751948955087,,0.0236537018587
93,0.134782998247,0.0594585044357,,0.0984495551312,,0.123045248912,,,0.150341714245,,0.0367571842387,,0.389702078613,
94,0.0288100450647,,,,,,0.554544043432,0.043700981868,,0.062005935486,0.0825942179035,0.208901784453,0.0101724977704,
95,,0.465267645915,,0.0908061481365,0.12045258522,,,,0.0710871585622,0.236314976982,,,,
96,,,,0.17861570629,,,,,,,,,,0.749955645153
97,,,0.290841230333,,,,,0.0570218924387,0.117209027823,0.520922174305,,,,
98,0.0541295175172,,,,,,,,,,0.92872758263,,,
99,,,0.10983297996,0.855881285548,,,,,,,,,,
100,0.0101013065176,,,,0.128612660205,0.0810322559227,,0.0291603733175,0.0163191149193,0.0963844984835,,,0.63603128853,
101,,0.10397639144,,,0.226918311813,,,,0.644793084876,,,,0.0180465114403,
102,,,,,,,,0.618860899701,,,,0.365832960146,,
103,,,,,0.485962202779,0.237597761305,,,,0.135266879065,,0.086227867954,,
104,,,,,0.417399891234,0.152811879027,0.0408713584783,0.0789540366959,0.254353630134,,0.0430359408058,,,
105,,,0.962857034004,,,,,,,,,,,
106,0.127162165824,,,,0.493050954285,,,,0.356677550044,,,,,
107,0.011356275664,0.0121700073078,,,,,0.279339953083,,,,0.245856769505,0.415806644416,,0.0256347712692
108,,0.0658162490627,,,0.140067506235,,,,,0.778081178608,,,,
109,,0.327962848213,,,,0.43547828743,,,0.125857319484,,,,0.0407278807634,0.0588898592085
110,,,,,,0.355802220387,,0.149416438055,,,,0.448352329743,,0.0298176681861
111,,0.012675634149,,,,,,,,0.17817852434,0.0421626501855,0.758957489323,,
112,,,,,,0.156345163652,,0.380291965648,,0.16391157697,,0.268395321941,,
113,,,,,,0.114560202034,,0.125864193005,,0.645854092293,,0.102200740141,,
114,,0.0928411500811,,,0.0934531208244,0.218855507329,,0.587982049471,,,,,,
115,0.0830258236795,,,0.0945141627537,0.18715942248,0.397026633423,,0.207914224784,,,,,,0.0203346187798
116,0.0358082467786,0.143666178048,,,,0.511167578189,0.0497002958456,0.0840864385992,,0.0973704812472,0.0625757535626,,,
117,,,,0.105240542349,,,,,,,,,,0.853943047626
118,,,,,,,,0.561831949042,,,,0.421025170617,,
119,,,0.145356635875,,0.568134198843,0.232316294557,,0.035877758129,,,,,,
120,,0.149958769406,,0.755078858178,,0.0762548770488,,,,,,,,
121,,,0.0275707472421,,,0.952495504986,,,,,,,,
122,0.519154896704,,,0.0212346386903,0.192464884181,,0.144682506722,0.0345745390166,0.0223759948291,,,,0.0592624977533,
123,,,0.977891104276,,,,,,,,,,,
124,,,0.0824175831343,0.0860358324889,,,,,,,,,,0.771106855161
125,,,,,,0.0612668094453,0.289006450736,0.013060510922,,0.0168726118587,0.157618433836,0.44197530653,0.018702864886,
126,0.0735228967525,0.0409593086133,,,0.248672898443,,0.250301513148,,0.176270709856,,,,,0.199883017584
127,,,,0.106831483386,0.0642393952478,,0.064940942685,,,,,,,0.728273796013
128,0.111995070147,,,,0.0281400782949,,,,0.827568597529,,,0.0197648967114,,
129,,,,,,,,0.463306716514,,0.50608097961,,,,
130,,,,,,0.210230412113,,0.244826420308,,,,0.0680398496325,0.298990712256,0.166007767374
131,,0.427207011254,,,,,0.153213182213,,0.109031866131,0.178712829452,,,0.124445913272,
132,0.44339643338,0.016149536457,,0.133665438047,,0.171608751921,0.0107745076977,0.0574546025108,,0.0311495470489,0.0352367581226,0.0784124390624,0.0191124508741,
133,,,,,0.974206219726,,,,,,,,,
134,,,,0.0210413487747,0.504668715636,0.27151244958,,,,,,0.189041180933,,
135,0.0752532795803,0.0895862255353,,,0.0710202701125,,0.0572053107474,0.0229392420155,,,0.588132311955,,0.0936894356974,
136,,,,0.97420633479,,,,,,,,,,
137,,,,,0.604428807174,0.204673952275,,,,,0.10906544073,,,0.0639745820729
138,,0.335343236257,,,0.204642355326,,0.224630938574,,,,,,,0.217961781207
139,0.311317436508,,0.459270046587,,0.132146262831,,,,,,,,,0.0874814910135
140,,,,,,0.336933984269,,,,,0.0661078414969,,0.461408409376,0.130258740784
141,0.162414597166,,0.0231105658611,,,,,,,0.0580079617376,,0.305180390234,0.439598143689,
142,0.116021534263,,,0.163915083242,0.10003530377,0.221023928871,,0.284799352636,0.0999190024385,,,,,
143,0.662512759602,0.161622082232,,,,0.0279709636408,0.065707766864,,,,,,,0.0751987952912
144,0.485110529711,,0.0906144660969,,,,,,0.0814909611469,,,,0.326910950917,
145,0.0103050700437,,,,,,,,0.0324299025534,,,0.215374607607,0.736860218882,
146,,,,,0.871469805338,,,,,,,,0.112657118564,
147,0.0206909589159,,0.144109925691,,0.286646419468,,0.0790422993576,,0.435961324711,,,,0.0233449464664,
148,,,,0.0189622754912,,,,,,,,0.317724623998,0.649528592021,
149,,0.173407277282,,,0.524255445752,,,,,,,,,0.277783675068
150,,0.038354876533,,,,0.277272412452,,0.542080967272,,,,,,0.12064665186
151,,,,,0.198631907038,0.0517371170789,,,,,,,,0.713916593385
152,0.0488771648252,,0.0217643239237,,,,0.0311368084554,,,,,0.332148356373,0.556871308533,
153,,,,0.109230957587,,,,,,,,,,0.805054681797
154,,,,0.87796268593,,,,0.0863229726589,,,,,,
155,0.0389898692298,,,,,,0.551786050692,,,,0.355942190844,,0.0434971142849,
156,0.18410366161,,,0.0460288614178,0.050307861911,,0.057651670569,0.423569654379,,0.0350038846867,,0.194075118122,,
157,0.0897517129034,0.0316216241347,,,,,0.0618118286311,0.154005875748,,0.278595534095,,0.379111356477,,
158,,0.0550631300319,,0.870649388241,,0.0591775081788,,,,,,,,
159,,0.103360803326,,,0.286002782711,,,0.015338402439,,,,0.590267812577,,
160,,,,0.84050967419,0.0691319436314,,,,,,,0.0529433034497,,
161,,0.145283778752,0.709022417815,,,,0.0510797587876,,,0.079416410136,,,,
162,,,,0.804253320471,0.0859704929006,,,0.0302536005351,,,,,,0.060725539101
163,0.121896347753,,,,0.0602802544176,0.543436139455,0.0850506672488,,,,,,0.0518472556746,0.130434620919
164,0.0590795068622,,,,,,,,,0.186972817566,0.501259246764,0.242628015647,,
165,,,,0.214715267233,,,,0.210253639724,,,,,,0.496459544776
166,,0.0592713828791,,,,,0.12300338556,,,,0.42710971723,0.211997115602,0.0750481133815,0.0940464399879
167,,,,,0.0300416780768,0.623208809988,,0.0268343185552,,,,0.0862042987211,,0.224115970867
168,,,,,0.12661914907,,0.156179708162,,,,0.233639426231,0.0675218945244,0.169143351512,0.223086919901
169,,,,0.981428561277,,,,,,,,,,
170,0.17277363501,,,,,0.490447002364,,0.147526956951,0.11884071553,0.029982135805,,,,0.027442481451
171,0.198734787081,0.152431568522,,,,,0.201777950564,0.228846350384,0.181020415932,,0.0306953942646,,,
172,,0.0737658414618,,,0.888966906176,,,,,,,,,
173,,0.397548477832,0.13139377065,,,,0.148224288418,0.0813685127411,,0.0967425862933,,0.0418144774941,,0.0970255121165
174,,0.589339331031,,,,,,,,,0.349436061002,,,
175,,,0.111876546079,0.770910334152,,,,,,0.0392398783625,,,,0.0581319257259
176,0.0305316508378,,,,,,0.0895752107428,,,,,0.268199601454,,0.59958696135
177,,0.146014597973,,,,0.130975895438,0.237623458364,,0.433627343669,,0.0237016362348,,,0.0180319380864
178,,,,,,,0.265368235964,,,0.139999516934,0.124621937902,0.454658319053,,0.0110374892575
179,,,,0.66265745763,0.232387345365,,0.0692408061161,,,,,,,
180,,,,,0.462930840256,0.167022085646,,,,0.352966273338,,,,
181,0.0541487096607,,,,0.0544613108094,0.798554339875,,,0.0210193686617,,,,0.0599114613274,
182,0.0555511448539,0.239810261299,,,,,0.201453389824,,,,0.359541541284,,0.055305439611,0.0813695610618
183,,,,,0.831777339705,0.137610353992,,,,,,,,
184,,0.418116228958,,0.0162954700052,0.0932155554588,0.161743618243,0.110176724589,0.105697143593,0.0257176338596,,0.0451237895634,0.0206963102045,,
185,,,,,0.0240991408998,,,0.0423785236752,,,0.120718472498,0.749028827269,,0.0585485360965
186,,0.181689118949,0.0447120174355,,0.548905407364,,,,,,,,,0.212586873307
187,0.0656670943222,,0.0645324288192,0.0488841739893,,,0.176325418718,0.0423238844005,,0.0595926920355,0.113955316375,0.425823222872,,
188,,,,0.117306452464,,,,,,,,,,0.837580693949
189,,0.0297072694922,0.0604802746765,,,0.136921647411,,,0.148516567944,0.232395807231,,0.381196703934,,
190,,,,,,0.0328088035393,0.0485708601352,,0.482196886876,,,0.0589275975424,0.373924405148,
191,,0.107460416956,0.0581939923664,,0.135516347312,0.182741159551,,0.021071463402,0.178799934689,,,0.0652634433711,,0.244359803386
192,,0.145173186411,0.70901876547,,,,0.0514159743852,,,0.079194439287,,,,
193,0.753101721001,0.0759419308463,,,,,0.0882155551736,,,,0.0672127757146,,,
194,0.25796159354,0.131838140181,0.0117417479004,,,0.0324672882303,0.543528859334,,,,,,,
195,0.0345811552724,0.310745374919,,,0.0290995833865,,0.0901880061451,0.115760921873,0.0281344350541,,,,,0.388065847967
196,,,,0.953571414647,,,,,,,,,,
197,,0.148642417177,,0.795031801533,,0.0467438483053,,,,,,,,
198,,,0.0508915005171,,,0.449071204729,,0.476927950566,,,,,,
199,,,,0.0893552931812,,,0.26616986024,,,,0.146217406752,0.301097414206,0.185030608272,
200,,,,,,,,,0.973469315346,,,,,
201,,,,0.930650205191,,,,,,,,0.0525430508355,,
202,,,,,0.615756814884,,,0.313057107175,0.0480767481408,,,,,
203,,,,,,,,,0.857319059024,,,0.126197267049,,
204,,,,,0.0175918506508,,0.0392779459413,0.210589133852,,,,0.725672894204,,
205,0.0404029859909,0.041748754171,,,,0.0559886137142,0.104576313234,0.0140601071627,,0.0255421537701,0.252130724293,0.462008418423,,
206,,,,,,,0.362220361761,0.0226171835001,,,0.347083808927,0.257574427428,,
207,,0.0122924427243,,,,0.0318143884305,0.0700658012516,,0.0130344427629,,,0.284410468532,0.574723401004,0.0113863186788
208,,,,,,0.364257209357,,,,,,,,0.619869731883
209,,0.239655121882,,,0.657941824001,,,,,0.0753093760744,,,,
210,0.2691524479,0.0694612514309,,,,0.232081451212,0.361281230734,0.0438494481285,,,,0.011361377187,,
211,,,,,0.27992865633,,,,,,,,0.0956010460066,0.594250402659
212,0.0373661133269,,,0.0473431447674,,,0.153346743547,0.0726682927487,,0.112135939553,0.336053892996,0.235530289512,,
213,,,0.16109869664,,0.812927158518,,,,,,,,,
214,0.0580953946338,0.0512392180028,0.0663619245533,0.0191465738233,,,0.721590093771,,,,0.0256673586008,,0.0432530781841,
215,,,,0.105889320023,,,,0.204717180722,,,,,,0.617964846146
216,,,,,,0.297408285064,,,,,,,,0.666877292331
217,,,,,,,,0.607667370085,0.327600923005,,,0.0245819162242,0.0252687903888,
218,,,,0.951127766954,,,,,,,,,,
219,0.0228070843044,,,0.0256712840578,0.380562118779,,,0.084149654659,0.344693860733,0.0247482450016,,,,0.107933756278
220,,0.135014161424,,,,0.0719336778499,,,,0.755149006104,,0.0259983245911,,
221,0.142570453601,,,,,0.240650013785,0.1064243912,,,0.0343550556522,,0.469233132607,,
222,0.491018081329,0.0520177038419,,,,,,,,,,,0.4498213316,
223,0.901206637367,,,,,,,0.0756272872577,,,,,,
224,0.702464833468,,,,,0.0529289620469,0.0731309818573,,,,0.151067029161,,,
225,0.0739993198701,0.156937374342,0.0529164393847,,,,0.234290473378,0.0175048431673,,,0.400021877408,,0.0267403712992,0.0295020371304
226,,,,0.581031963023,0.214575201596,0.152011606236,,,,,,,,
227,,,,,,,,,0.87810782307,,,,0.104399385312,
228,,0.110939373873,,,0.105230971693,,,0.365665007146,,0.3095720349,,0.0964631827036,,
229,0.264535529936,,,,,,,,,,0.715983909672,,,
230,,0.045441958611,,,,,,0.252499673136,,0.665636651443,,0.0247120588449,,
231,,,,,,,,0.977351878883,,,,,,
232,0.126716709162,0.0712822546757,,0.0545542871925,,0.109293730777,,,0.17718962643,,0.0415382068043,,0.410950574124,
233,,,,,,0.138684707096,,0.137199161545,,,0.0468798893615,,,0.650781140225
234,,,,,,0.401668448064,,0.0423945349924,,,0.16022010671,0.0424520833726,0.335407597061,
235,,,,,0.288407653189,0.394172893953,0.10258083781,,0.185076593884,,,,,
236,0.0443292446964,0.29211186236,0.0188500352801,,,,0.226125142494,,0.163215814145,,,0.10352805026,0.147963857043,
237,,,,0.0302781335173,0.482155766909,0.373047385751,,0.0970970243837,,,,,,
238,,,,0.205083962215,,0.309420374175,,,,0.286661835669,0.180518741443,,,
239,,0.0822005514207,,,0.441821327712,,,,0.31241772233,,,,,0.125966210459
240,,,,,0.791205879335,0.0834480133864,,,,,,,,0.109939874523
241,0.258673258935,,,,,,,,0.115506387942,,,,0.610105984318,
242,,0.468837480294,,,0.300779636326,,,,,,,,,0.223039725167
243,,,,,,0.092122234219,,,0.88392923269,,0.014812277338,,,
244,,,,,,0.27322796322,,0.118332329085,,0.239720532049,,0.21383838436,,0.139930602871
245,,0.128393855089,,,,,0.107925960683,0.149099798756,,,0.412030108196,,0.186478800384,
246,,0.179779675103,,0.620056718275,,,,,0.0570042076279,,0.107445084629,,,
247,,,,,,0.792623019812,,0.170109663894,,,,,,
248,,,,0.0217782557523,0.0345021699586,0.09156508238,,0.346522934221,0.0252849206704,,,0.311477651369,,0.157757846447
249,,0.029916674344,,,,,0.26803454406,,,,0.0342565914764,0.138707899615,,0.525590478385
250,,,,,,,,0.301675050164,0.495917547967,,0.0989039364661,,0.088926142703,
251,0.0678841998535,0.108122007804,,,,0.629778484831,,0.0883674456072,0.0502464009273,0.0405637581428,,,,
252,0.137269973696,,0.272893554033,,,,0.050931512043,,,,0.455419318727,0.071356217956,,
253,,,,0.97098211267,,,,,,,,,,
254,,,,,0.641506116811,0.131959782642,,,,0.0925296841053,,,0.120268092082,
255,0.29489492541,0.199055446917,,,,,,,,,,0.0645567498584,0.332888635766,0.0939938182645
256,0.117527577576,0.0533677205046,0.0701028482718,,0.0182811609637,,0.40831128707,,,,,,0.327068918759,
257,,,,,0.15414724758,0.715386364799,,0.113005979153,,,,,,
258,,,,,0.131571025488,0.428328573946,,,,,,0.203410217247,0.220456355592,
259,,0.0816270658971,,0.84741956731,,,,,0.0164469895858,,,,,0.0453488348135
260,,0.170028499103,,,0.308004941931,0.444940617824,0.0295956182667,,,,,0.0258608241642,,0.0156170879427
261,,,,0.101292841299,,0.188311466433,,,,,,,,0.638967059255
262,,,,0.907226034913,,,,,,,,,0.0659880991132,
263,,,,0.965608450256,,,,,,,,,,
264,0.311724208947,,,,0.18548561159,,0.0147409147299,0.363395631597,,,0.104259445249,0.015632264948,,
265,,0.195613987869,,,,,0.25561934475,,,,,,0.535219786693,
266,,,,0.812336064896,0.0796184180125,,,,,0.0687597927658,,,,
267,,,0.1593399748,0.774725776117,,,,,,,,,,
268,0.107268267756,,,0.0119157646481,0.060289445165,,0.0941865769166,0.0300710516119,,,0.278714821944,0.188118001963,0.227531295897,
269,,,,0.0980883763972,,,,,,,,,,0.830483011955
270,,0.162849288341,,,,,,0.462908475171,,,,,,0.355078363604
271,,,,,,0.0622267441483,,,0.0586648429398,0.0433516949543,0.601188374592,,0.222663501569,
272,0.0757036296925,,,,0.0519227703564,0.0433008197508,,,,0.0969435727242,,0.0434027999086,0.677737344549,
273,,0.0233048860226,,,,,,0.211220897693,,,0.621364695765,0.108979877767,,0.0230002049425
274,,,0.951127741905,,,,,,,,,,,
275,,,,0.0952110809922,,0.172618965825,,,,,,,,0.666693726949
276,,0.785264176362,,,,0.197243038162,,,,,,,,
277,,,,,,,0.0493286550228,0.0189106902073,,,0.439886278485,,0.483757462967,
278,,,0.138122126386,,0.353285860023,0.0726060798105,,,,0.4171888216,,,,
279,,,0.0171943042496,,,0.201815408268,0.144508960402,0.0189841564243,,,0.246414928425,0.31738195395,0.0485456280588,
280,,0.0741366556763,0.0251770034654,0.858175874102,,,,,,,,0.026276632366,,
281,0.0218084444848,,,0.895635815174,0.0352062065492,,,,,0.0303426936139,,,,
282,,0.0388630548723,0.0527549610011,,,0.637810527734,0.109032052429,,0.148146463479,,,,,
283,,0.354714814911,,,0.0759292547756,0.508771175584,,,0.0521813500117,,,,,
284,0.101953876573,,,,0.182415468477,,,,0.616461838989,,0.0374280423904,,0.0480629060709,
285,,,,,0.882939876555,,,,,,,,0.0984265589437,
286,,,,0.751650628405,,,,,,,,0.154618747336,,0.0544448868958
287,,,,,0.811006626874,,0.169945694266,,,,,,,
288,0.0416184039046,,,,,,0.153177951104,0.0400150355799,,,0.280194800574,,0.47715406651,
289,0.635195598727,0.181084162254,,,,,,,,,,,0.167685229339,
290,,,0.26970642835,,,0.531511349109,,,0.155131242774,,,,,
291,,,,0.0434884741794,,,0.133882363188,0.0778633992904,,,0.194075604305,0.306365501631,0.232896056636,
292,,0.367877279455,,,,0.0705546440586,,0.0596204680763,0.240384525448,,,,0.254087959784,
293,,,,,,,,,,,,0.414930229713,,0.571464284363
294,0.100008576908,0.347850123944,,0.166796082051,,0.0601577158606,,,,,,,,0.31410371541
295,,0.214870950813,,,0.394057952075,,,0.135938777043,0.0529459243981,,,,0.188421565434,
296,,,0.98179266766,,,,,,,,,,,
297,,,,0.775609354513,,,,,,,0.0415839325356,0.147092241981,,
298,,0.538735616745,0.017409567527,0.171309013419,0.0887537754927,,,,,,,,,0.176402850255
299,,,,0.111082074178,,0.307142829408,,,,,,,,0.503203640458
300,0.0624791349622,,,0.0360626432487,,,0.124172677266,,,,0.373725344767,0.132141758096,0.259756574928,
301,0.029918645833,,,,,,,0.438126522452,,,0.201584557198,0.25775487402,,0.0654725204023
302,,0.113832400007,,,,,0.331153752529,,,,0.0171231653253,0.1389492217,,0.392700101303
303,0.0988150709824,,,0.0928052797708,,,,,,,,,,0.742903440174
304,,,,,,0.518648673618,,,,,,,0.458185233206,
305,,,,,0.573854595437,,,0.0584438623424,,,,0.0687815619458,0.12978130954,0.149658086453
306,0.294986507091,,,,0.411143373346,0.160177232301,,0.0619603781456,0.0403614235259,,,,,0.0207890248776
307,,,,,0.596546418673,0.383045346828,,,,,,,,
308,,,,0.0303249221435,0.474552100866,,0.0642421511607,0.0749719459894,,0.343546199427,,,,
309,,,,0.0829125041915,,,,,,,,,,0.85586288505
310,0.0116057242891,,,,,0.0499391094421,,0.85457669697,,0.0245657518682,,0.0542903692005,,
311,,,,,,0.837076130919,0.0696628363967,,,,0.073114416396,,,
312,0.0652804443703,,,0.0374828278425,,,0.144353049591,,,,0.154584407147,0.310537624055,0.28087694982,
313,,0.062600066898,,,0.849715246261,,,,,,,,,0.0745894245635
314,,,,0.108964626175,,,,,,,,,,0.805321068532
315,,,,,,0.363057037207,,,0.345180788393,,,,,0.271085455929
316,,,0.424267557997,,,0.512909477309,,,,0.0390133416705,,,,
317,,,0.134762937706,,,,,0.0482630166364,,0.724420713725,0.0813925708477,,,
318,,,0.0110510027257,,,,0.0214642704451,0.0234175187337,0.0222613833538,,,0.285058306061,0.633263179114,
319,,,,,,0.342493705523,,,,0.394983301279,,,0.202083242063,
320,,0.236212027472,,,,,,,0.593386425336,,,0.0530205956652,0.105860159869,
321,,,,,,,0.143708872509,,,,0.237810082564,0.603930699155,,
322,0.0430907677387,,0.0578898180274,,0.020448877001,,0.0584222462149,,0.811576836901,,,,,
323,0.361334527246,0.157199481999,,,,,0.387899192121,,,0.0393071269215,,,0.047492722913,
324,,,,,,0.114638339576,,,0.875277596131,,,,,
325,0.0474195571282,0.0341450134432,,,0.286832774263,,0.225431441109,0.0232852629818,,,,0.077559430641,0.302956837294,
326,0.0287267433544,0.17454204058,,,0.223874199595,,0.0752088772713,,0.484528563862,,,,,
327,0.359823596729,,,,,,0.0297771636437,,0.449796053498,,,0.1468668821,,
328,0.245657995003,0.0419995240356,,,0.411656393143,,,,0.281381039748,,,,,
329,,,,,,,0.398099570055,0.163144998728,,,,0.378921930234,0.0467469518675,
