0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.001587311,0.001587307,0.00158732,0.001587305,0.193896758,0.001587314,0.535110485,0.253532349,0.001587316,0.001587316,0.001587304,0.001587302,0.001587305,0.001587309
0.002100842,0.002100843,0.002100849,0.002100844,0.002100844,0.972689013,0.002100841,0.002100844,0.00210085,0.002100846,0.002100849,0.00210084,0.002100846,0.002100849
0.003759403,0.003759402,0.003759404,0.0037594,0.622091142,0.003759406,0.003759416,0.003759418,0.332795927,0.003759402,0.003759409,0.003759466,0.003759402,0.003759403
0.001623382,0.331248847,0.001623383,0.001623386,0.001623385,0.055679159,0.001623392,0.001623393,0.209796778,0.001623385,0.387041368,0.001623379,0.001623381,0.001623382
0.002976193,0.002976193,0.146444675,0.002976195,0.817840987,0.002976197,0.002976195,0.002976196,0.002976194,0.002976192,0.002976197,0.002976195,0.002976195,0.002976194
0.003401361,0.003401361,0.003401362,0.003401362,0.10563071,0.003401363,0.003401361,0.053784863,0.003401434,0.003401362,0.803169343,0.003401385,0.003401364,0.003401368
0.001984129,0.001984133,0.001984131,0.001984128,0.285840511,0.00198414,0.001984135,0.540951401,0.001984129,0.00198413,0.001984131,0.001984127,0.001984129,0.151382644
0.000673856,0.059271016,0.000673857,0.000673862,0.000673858,0.099156205,0.047350898,0.000673859,0.280159001,0.000673856,0.507998164,0.000673855,0.000673857,0.000673857
0.001275512,0.352678779,0.63201505,0.001275514,0.001275514,0.001275513,0.001275519,0.001275513,0.001275513,0.001275519,0.00127551,0.001275512,0.001275514,0.001275517
0.001347712,0.187557237,0.001347718,0.001347716,0.001347727,0.001347713,0.001347711,0.001347714,0.323908954,0.00134771,0.001347726,0.001347709,0.001347716,0.473708937
0.000412885,0.121155035,0.000412883,0.037045416,0.044947655,0.000412883,0.275409137,0.032826982,0.099600533,0.008658237,0.000412886,0.205236418,0.000412885,0.173056166
0.001006037,0.001006045,0.561713763,0.342210878,0.001006039,0.025118059,0.043934703,0.001006041,0.001006047,0.001006038,0.001006037,0.017968229,0.001006044,0.001006039
0.002857155,0.002857158,0.002857152,0.002857157,0.363613811,0.002857195,0.226960776,0.377996685,0.002857147,0.002857162,0.002857144,0.002857163,0.002857146,0.002857148
0.001661131,0.183041483,0.001661138,0.001661138,0.001661146,0.001661133,0.035816614,0.001661136,0.357174067,0.001661134,0.060216309,0.00166113,0.348801292,0.001661149
0.089068153,0.000904169,0.000904164,0.000904165,0.000904165,0.000904162,0.276235179,0.108019082,0.274989008,0.000904163,0.149669512,0.000904166,0.000904163,0.094785749
0.002040817,0.00204082,0.00204082,0.00204082,0.695926635,0.002040821,0.002040822,0.002040821,0.002040817,0.002040818,0.00204082,0.279583528,0.00204082,0.002040821
0.001488097,0.001488097,0.162489798,0.001488102,0.175040482,0.001488098,0.001488097,0.001488108,0.351359794,0.0014881,0.174876249,0.001488102,0.001488108,0.122840768
0.433042977,0.350136449,0.000751885,0.090896096,0.000751882,0.000751884,0.000751883,0.00075188,0.043208597,0.000751882,0.000751881,0.000751887,0.055467826,0.02123299
0.000187477,0.358213215,0.072599805,0.000187477,0.000187477,0.212381303,0.023334891,0.000187477,0.317896692,0.000187477,0.000187477,0.000187478,0.000187477,0.014074276
0.001210654,0.001210654,0.001210654,0.001210654,0.001210655,0.001210655,0.001210654,0.001210655,0.001210657,0.001210654,0.984261491,0.001210655,0.001210655,0.001210654
0.001400563,0.11733597,0.001400564,0.001400566,0.001400568,0.001400572,0.105064964,0.001400565,0.001400562,0.001400568,0.00140056,0.001400561,0.025876216,0.737717202
0.001587304,0.001587306,0.001587304,0.001587306,0.001587304,0.001587305,0.001587322,0.001587303,0.979365028,0.001587303,0.001587304,0.001587302,0.001587304,0.001587306
0.001170964,0.061256878,0.001170965,0.069326571,0.001170969,0.253521782,0.001170971,0.233428041,0.001170964,0.001170971,0.219808365,0.00117096,0.153290635,0.001170963
0.034408192,0.000784933,0.609541088,0.015825798,0.000784933,0.000784931,0.22540381,0.000784932,0.000784931,0.000784933,0.00078493,0.00078493,0.000784934,0.107756725
0.00134771,0.001347711,0.511490434,0.001347711,0.001347714,0.001347713,0.001347717,0.001347715,0.001347714,0.414743208,0.05894152,0.001347709,0.001347714,0.001347711
0.060916325,0.094251855,0.001050424,0.06343008,0.001050425,0.001050425,0.001050425,0.074108284,0.075229625,0.001050422,0.016949539,0.001050421,0.484847467,0.123964283
0.061958694,0.003968255,0.003968268,0.003968255,0.003968262,0.003968264,0.003968271,0.173235059,0.003968257,0.721155357,0.003968285,0.003968257,0.00396826,0.003968256
0.001661135,0.146605866,0.001661154,0.001661135,0.001661146,0.001661141,0.001661141,0.515529371,0.213387849,0.001661137,0.001661135,0.001661132,0.001661135,0.107865522
0.000892858,0.000892859,0.000892858,0.000892863,0.000892858,0.000892859,0.000892858,0.127412192,0.694948616,0.000892858,0.167817743,0.000892858,0.000892863,0.000892858
0.050641652,0.154921761,0.000850347,0.000850342,0.000850346,0.091339481,0.000850348,0.172372607,0.000850342,0.000850344,0.000850343,0.00085034,0.000850343,0.523071403
0.003759415,0.003759405,0.003759415,0.003759402,0.07206948,0.0037594,0.003759401,0.003759404,0.003759401,0.003759408,0.003759399,0.003759399,0.003759402,0.882817666
0.000744048,0.318467585,0.000744049,0.000744049,0.00074405,0.000744053,0.000744049,0.000744049,0.672603819,0.000744048,0.000744048,0.000744048,0.00074405,0.000744053
0.001488096,0.001488098,0.950924795,0.0014881,0.0014881,0.031218017,0.001488098,0.001488103,0.0014881,0.001488097,0.001488103,0.001488095,0.001488098,0.001488099
0.001253135,0.153968451,0.00125314,0.039736909,0.001253136,0.001253137,0.159309863,0.027618215,0.001253137,0.001253136,0.001253136,0.001253133,0.608088332,0.001253139
0.001457728,0.001457731,0.001457731,0.001457731,0.336628673,0.001457738,0.001457729,0.258751447,0.223464024,0.001457729,0.166578555,0.001457728,0.001457728,0.001457728
0.00145774,0.001457737,0.001457733,0.001457736,0.001457732,0.001457729,0.12832541,0.363966312,0.00145774,0.431428374,0.00145773,0.036073233,0.027087062,0.001457732
0.002040818,0.002040826,0.4146252,0.002040821,0.43521136,0.002040826,0.002040822,0.095397254,0.034357949,0.002040822,0.002040832,0.002040818,0.002040832,0.002040821
0.0029762,0.002976192,0.002976206,0.002976191,0.124882654,0.002976202,0.002976201,0.002976207,0.002976191,0.002976192,0.569360778,0.273018384,0.002976205,0.002976197
0.165888994,0.078562579,0.000513876,0.654396554,0.096013107,0.000513876,0.000513877,0.000513877,0.000513877,0.000513877,0.000513877,0.000513875,0.000513876,0.000513878
0.00151976,0.00151977,0.105222984,0.001519765,0.001519768,0.001519765,0.001519777,0.1936344,0.420241441,0.035959752,0.1188788,0.001519757,0.001519767,0.113904492
0.002100845,0.002100843,0.002100845,0.002100841,0.972689,0.002100848,0.002100846,0.002100862,0.002100846,0.002100844,0.002100847,0.002100843,0.002100844,0.002100845
0.00174217,0.001742176,0.001742171,0.001742165,0.001742175,0.00174218,0.001742169,0.001742182,0.977351799,0.001742162,0.001742161,0.001742161,0.001742165,0.001742164
0.04870899,0.296269173,0.000830568,0.628871141,0.000830569,0.000830567,0.000830569,0.000830569,0.000830567,0.000830567,0.000830565,0.000830567,0.017845023,0.000830566
0.10428482,0.073692073,0.211569802,0.02118433,0.019168082,0.055193159,0.156595658,0.016408341,0.000533053,0.000533051,0.016322722,0.294047701,0.000533054,0.029934153
0.089780073,0.154234033,0.041876399,0.697875657,0.001623394,0.001623383,0.001623387,0.001623387,0.001623381,0.001623382,0.001623378,0.001623384,0.001623384,0.001623378
0.001587308,0.402261792,0.001587307,0.001587312,0.00158731,0.001587306,0.00158731,0.001587307,0.578690525,0.001587304,0.001587303,0.001587304,0.001587307,0.001587304
0.00166113,0.001661146,0.00166113,0.066298027,0.001661131,0.001661132,0.00166113,0.001661132,0.852481395,0.001661131,0.001661136,0.00166113,0.062948115,0.001661136
0.000454961,0.067090843,0.009609505,0.000454961,0.000454961,0.629028236,0.000454961,0.173285655,0.065485146,0.000454961,0.00045496,0.000454959,0.000454961,0.051860929
0.000673856,0.00067386,0.00067386,0.00067386,0.000673856,0.023927473,0.000673866,0.000673856,0.15733084,0.000673855,0.000673855,0.000673855,0.557830991,0.254172116
0.003401361,0.003401361,0.003401361,0.003401361,0.003401364,0.003401362,0.003401361,0.003401362,0.003401361,0.003401361,0.955782304,0.003401362,0.003401362,0.003401361
0.161525716,0.12909089,0.129785906,0.000571432,0.166549308,0.16598718,0.110932585,0.112541841,0.000571432,0.020157982,0.000571432,0.000571429,0.000571433,0.000571434
0.002100844,0.00210085,0.002100841,0.002100845,0.753578313,0.056109483,0.002100844,0.002100848,0.002100846,0.002100846,0.00210086,0.167202893,0.002100845,0.002100841
0.001552804,0.001552806,0.001552802,0.0015528,0.147487235,0.001552818,0.232555358,0.001552806,0.255206933,0.001552798,0.281120179,0.030516309,0.001552819,0.040691535
0.014662989,0.683625684,0.000736379,0.000736379,0.000736379,0.071621735,0.000736379,0.000736378,0.222725799,0.000736378,0.000736377,0.000736382,0.000736379,0.000736383
0.032893546,0.200029375,0.073157412,0.000446429,0.000446432,0.247388068,0.045971809,0.015911108,0.000446431,0.000446433,0.000446434,0.007228939,0.07502098,0.300166603
0.001879701,0.001879701,0.001879704,0.001879701,0.899569358,0.001879704,0.001879702,0.001879705,0.001879704,0.001879701,0.001879707,0.077874205,0.001879703,0.001879702
0.003105612,0.003105602,0.003105609,0.003105593,0.003105607,0.003105598,0.367234874,0.446163855,0.003105621,0.003105612,0.003105613,0.003105597,0.003105592,0.152439614
0.034705127,0.000860592,0.000860588,0.022905847,0.358191948,0.317947814,0.070325808,0.000860588,0.000860592,0.00086059,0.00086059,0.000860588,0.189038738,0.00086059
0.001700683,0.001700688,0.046105575,0.001700688,0.001700687,0.001700684,0.044447476,0.001700689,0.00170069,0.001700684,0.890739409,0.001700684,0.001700683,0.001700681
0.00166113,0.00166113,0.025936473,0.00166113,0.001661135,0.001661137,0.00166113,0.00166113,0.050985491,0.00166113,0.904805595,0.00166113,0.001661131,0.00166113
0.106190162,0.046928171,0.343490871,0.001050424,0.20640448,0.001050423,0.001050423,0.179722781,0.001050428,0.108860132,0.001050426,0.00105042,0.001050424,0.001050435
0.005952381,0.005952381,0.005952384,0.005952385,0.430968236,0.005952413,0.005952381,0.005952382,0.005952446,0.005952381,0.005952443,0.497602996,0.005952387,0.005952402
0.506413623,0.060505604,0.000830566,0.232107763,0.027251665,0.000830569,0.057344809,0.047106058,0.014994758,0.000830567,0.049292314,0.000830567,0.000830566,0.000830571
0.138095148,0.130227782,0.000610505,0.263340756,0.000610503,0.000610502,0.000610503,0.019917846,0.000610504,0.000610505,0.000610502,0.442923937,0.000610506,0.000610503
0.000615771,0.289225866,0.000615768,0.141572442,0.061020787,0.000615767,0.000615769,0.000615769,0.000615768,0.000615767,0.000615766,0.000615768,0.502023224,0.000615767
0.221027862,0.000680279,0.000680277,0.160385897,0.000680274,0.051433694,0.000680275,0.000680277,0.528925655,0.032104406,0.000680272,0.000680279,0.000680279,0.000680274
0.140958029,0.093227374,0.017173647,0.466207958,0.026900168,0.172870477,0.001116075,0.001116075,0.001116074,0.057060079,0.001116073,0.001116074,0.018905823,0.001116074
0.001623378,0.00162338,0.001623384,0.48719624,0.001623385,0.08404498,0.001623383,0.386788501,0.001623385,0.025736471,0.001623377,0.001623378,0.00162338,0.001623378
0.024330653,0.172973695,0.000432902,0.733167058,0.000432902,0.000432901,0.040338793,0.000432902,0.000432902,0.017495288,0.000432901,0.000432904,0.008231297,0.000432903
0.00037994,0.178001099,0.038137963,0.000379941,0.025601242,0.420443374,0.078200833,0.000379941,0.000379942,0.000379941,0.006369308,0.00037994,0.00037994,0.250586596
0.001879704,0.001879704,0.975563828,0.001879704,0.001879714,0.001879706,0.001879704,0.001879707,0.001879707,0.001879703,0.001879709,0.0018797,0.001879708,0.001879704
0.00100604,0.220498222,0.001006041,0.101537834,0.001006042,0.096765484,0.334276951,0.149071079,0.001006041,0.089802104,0.001006042,0.001006038,0.001006042,0.00100604
0.001190478,0.001190479,0.001190482,0.00119048,0.055158945,0.001190485,0.274960001,0.001190485,0.001190479,0.405282527,0.001190478,0.252693725,0.001190479,0.001190477
0.665798875,0.164573405,0.001661133,0.001661135,0.001661133,0.001661137,0.001661132,0.001661131,0.151355256,0.001661131,0.001661131,0.001661135,0.001661135,0.001661133
0.002304148,0.002304149,0.002304151,0.002304148,0.002304152,0.00230415,0.002304149,0.002304154,0.002304151,0.002304149,0.970046048,0.002304152,0.00230415,0.002304148
0.00204082,0.00204083,0.002040825,0.00204082,0.19315422,0.002040823,0.346551711,0.002040829,0.002040818,0.002040828,0.00204082,0.002040819,0.002040819,0.437845018
0.002380953,0.002380956,0.043316122,0.002380957,0.807085503,0.002380958,0.087605877,0.002380959,0.002380953,0.038182937,0.002380959,0.002380953,0.002380954,0.002380958
0.090091378,0.001457734,0.001457729,0.001457729,0.235620448,0.00145773,0.00145774,0.001457737,0.223526465,0.001457728,0.001457739,0.001457728,0.101248488,0.336393628
0.053571429,0.003571431,0.003571429,0.003571429,0.003571431,0.003571429,0.003571429,0.003571429,0.003571454,0.003571429,0.903571395,0.00357143,0.003571429,0.003571429
0.000449238,0.070651062,0.000449238,0.014907848,0.29608425,0.055645946,0.000449239,0.232131155,0.088128207,0.010462013,0.000449244,0.018225905,0.052093871,0.159872784
0.021408718,0.209566302,0.001322754,0.001322753,0.754474659,0.001322756,0.001322754,0.001322755,0.001322753,0.001322753,0.001322754,0.001322766,0.001322764,0.001322758
0.112130675,0.002551029,0.129083296,0.002551027,0.214441008,0.002551049,0.306055709,0.002551045,0.002551043,0.143343246,0.002551021,0.07453777,0.002551035,0.002551048
0.143014787,0.360951108,0.001082254,0.355858815,0.001082258,0.129352753,0.001082256,0.001082252,0.001082253,0.001082252,0.001082251,0.001082252,0.001082256,0.001082254
0.000469925,0.000469926,0.000469925,0.000469925,0.000469926,0.4162394,0.000469926,0.000469925,0.571031313,0.007560105,0.000469926,0.000469925,0.000469926,0.000469926
0.002463056,0.002463062,0.00246306,0.002463058,0.22320319,0.002463093,0.293413647,0.350777447,0.00246306,0.0609853,0.002463065,0.049452848,0.002463058,0.002463056
0.054056791,0.353579088,0.000469927,0.000469926,0.000469927,0.197766173,0.00046993,0.000469929,0.121028992,0.000469926,0.000469928,0.000469925,0.269339609,0.00046993
0.799777719,0.001373629,0.001373631,0.001373628,0.001373631,0.001373633,0.126491841,0.001373634,0.001373632,0.001373628,0.058620508,0.001373627,0.001373628,0.001373631
0.001930502,0.001930502,0.001930502,0.001930502,0.001930505,0.001930502,0.001930502,0.001930503,0.001930503,0.001930502,0.974903469,0.001930502,0.001930502,0.001930502
0.001190478,0.001190485,0.00119048,0.001190481,0.181805296,0.001190489,0.335048716,0.283836439,0.00119048,0.128971573,0.030467391,0.030346734,0.001190479,0.001190478
0.004464286,0.004464291,0.004464296,0.004464288,0.004464298,0.004464287,0.00446429,0.004464305,0.004464292,0.004464286,0.941964216,0.004464289,0.004464288,0.004464287
0.116086398,0.124053524,0.000736379,0.675976308,0.00073638,0.000736382,0.000736379,0.000736381,0.00073638,0.000736379,0.000736384,0.019484238,0.057772106,0.000736381
0.000537058,0.00053706,0.014274287,0.00053706,0.00053706,0.557245671,0.048175874,0.000537058,0.236459849,0.000537058,0.011477988,0.000537062,0.000537059,0.128069857
0.290077494,0.00162339,0.00162339,0.131931735,0.001623379,0.001623378,0.102264609,0.001623381,0.149363849,0.311751852,0.001623377,0.001623381,0.001623395,0.001623388
0.00093985,0.000939852,0.000939851,0.00093985,0.970119805,0.000939851,0.018601978,0.000939853,0.000939852,0.00093985,0.00093985,0.000939851,0.00093985,0.000939855
0.683671137,0.083011906,0.000850348,0.000850347,0.000850343,0.000850343,0.000850343,0.000850341,0.223963174,0.000850344,0.000850341,0.000850341,0.000850343,0.000850348
0.001488096,0.001488096,0.001488098,0.001488096,0.202412067,0.667216748,0.001488096,0.0014881,0.001488099,0.001488097,0.001488099,0.001488096,0.001488097,0.114002115
0.001210655,0.001210659,0.00121066,0.19466136,0.001210659,0.034467135,0.001210659,0.001210662,0.554439759,0.001210675,0.204325146,0.001210654,0.00121066,0.001210656
0.001400563,0.001400563,0.038678569,0.001400561,0.001400568,0.001400565,0.072669484,0.001400569,0.032109026,0.001400563,0.825705361,0.018232486,0.001400562,0.001400561
0.002645515,0.002645525,0.00264551,0.058604312,0.002645512,0.064305571,0.075718581,0.174533176,0.08065403,0.296093427,0.002645516,0.002645505,0.002645508,0.231572312
0.001742167,0.001742169,0.001742165,0.001742166,0.324056051,0.176746183,0.00174217,0.197055648,0.001742165,0.258866096,0.027596525,0.001742161,0.001742166,0.001742167
0.066807322,0.001298708,0.001298705,0.001298705,0.123286592,0.072493107,0.00129871,0.160454134,0.14221744,0.073614119,0.045125402,0.047469017,0.001298704,0.262039332
0.00310559,0.003105599,0.003105591,0.00310559,0.003105597,0.233572695,0.003105613,0.003105597,0.003105621,0.003105598,0.729160103,0.003105597,0.003105604,0.003105607
0.000562431,0.641863878,0.000562437,0.193609432,0.000562435,0.000562434,0.000562431,0.000562431,0.000562431,0.112163877,0.00056243,0.000562433,0.000562431,0.046738491
0.014663257,0.683607989,0.000736379,0.000736379,0.000736379,0.071658205,0.000736379,0.000736378,0.222706756,0.000736378,0.000736377,0.000736382,0.000736379,0.000736383
0.002164506,0.002164506,0.002164505,0.002164508,0.002164504,0.002164507,0.002164506,0.002164505,0.971861424,0.002164506,0.002164507,0.002164503,0.002164507,0.002164505
0.002100848,0.002100847,0.002100848,0.002100848,0.002100853,0.762006698,0.078921464,0.002100855,0.002100852,0.091285946,0.046777388,0.002100849,0.002100852,0.002100852
0.001930502,0.001930502,0.001930502,0.001930502,0.001930504,0.001930503,0.001930503,0.001930504,0.001930503,0.001930502,0.974903463,0.001930502,0.001930504,0.001930502
0.002232144,0.00223215,0.002232147,0.44312901,0.047117401,0.002232147,0.002232147,0.002232152,0.002232155,0.002232156,0.002232148,0.002232149,0.485199929,0.002232164
0.033097792,0.024977111,0.165679,0.000978475,0.216151245,0.000978477,0.440746673,0.000978478,0.070730591,0.000978476,0.000978475,0.000978479,0.000978475,0.041768253
0.00216451,0.00216451,0.002164509,0.00216451,0.670066931,0.002164515,0.002164513,0.002164512,0.002164503,0.002164507,0.002164503,0.115298327,0.190825146,0.002164505
0.000637757,0.029756441,0.00063776,0.000637757,0.1009222,0.080934412,0.192964046,0.00063776,0.260976518,0.000637758,0.32934431,0.000637763,0.000637757,0.00063776
0.001984132,0.110162757,0.001984131,0.00198413,0.001984141,0.001984131,0.120624069,0.673087356,0.001984147,0.076284478,0.001984136,0.001984128,0.001984128,0.001984136
0.000336929,0.103484411,0.000336929,0.011812174,0.654986204,0.000336929,0.087244495,0.009488883,0.00033693,0.067030409,0.000336928,0.000336928,0.000336928,0.063594922
0.00055804,0.000558037,0.391029542,0.514435202,0.000558037,0.014775479,0.016160769,0.034860252,0.010704407,0.014128078,0.000558036,0.000558043,0.000558039,0.00055804
0.002304148,0.002304152,0.002304154,0.00230415,0.00230415,0.928654683,0.002304153,0.002304157,0.002304149,0.043695489,0.002304153,0.002304147,0.002304157,0.002304155
0.001231529,0.212350825,0.001231531,0.001231531,0.001231533,0.620022378,0.00123153,0.001231531,0.04443158,0.11087991,0.001231534,0.001231527,0.001231531,0.001231529
0.000850348,0.000850344,0.000850344,0.000850342,0.549915041,0.123304631,0.000850343,0.093061326,0.04059405,0.166171657,0.000850345,0.000850348,0.000850341,0.020150541
0.001428573,0.001428573,0.223515954,0.001428574,0.37605154,0.346034493,0.001428579,0.001428582,0.001428573,0.040112258,0.001428576,0.001428577,0.001428573,0.001428576
0.911442521,0.033836612,0.002100867,0.002100842,0.002100849,0.002100844,0.002100851,0.002100855,0.002100841,0.002100847,0.002100845,0.03161154,0.00210084,0.002100843
0.001831534,0.001831513,0.205473389,0.001831507,0.001831516,0.001831511,0.001831518,0.475247559,0.001831505,0.001831519,0.299132395,0.001831503,0.001831507,0.001831524
0.002304156,0.002304166,0.002304171,0.002304159,0.002304155,0.002304164,0.002304166,0.002304166,0.299380303,0.672969731,0.002304151,0.002304151,0.002304159,0.002304201
0.048390964,0.068652354,0.000871085,0.071854415,0.015758997,0.042288365,0.018307544,0.000871082,0.076824347,0.000871082,0.000871081,0.000871082,0.652696517,0.000871086
0.398139575,0.003246771,0.003246758,0.003246768,0.235350082,0.003246769,0.003246776,0.003246775,0.096390777,0.003246754,0.003246764,0.237651898,0.003246779,0.003246755
0.000350141,0.873314178,0.000350141,0.05867999,0.000350141,0.000350142,0.000350142,0.000350141,0.000350144,0.000350141,0.00035014,0.000350142,0.000350141,0.064154276
0.005494506,0.005494507,0.005494506,0.005494506,0.005494515,0.005494509,0.005494508,0.005494507,0.005494628,0.00549451,0.928571277,0.005494507,0.005494509,0.005494506
0.000541127,0.058453751,0.000541128,0.000541129,0.077160966,0.49331965,0.00054113,0.00054113,0.233178202,0.000541127,0.090581123,0.042977281,0.000541128,0.000541129
0.002645506,0.002645506,0.002645517,0.002645506,0.065548958,0.002645509,0.002645508,0.318301763,0.00264552,0.065393366,0.097420607,0.092752873,0.002645508,0.339418353
0.000821019,0.156867831,0.00082102,0.000821021,0.000821021,0.000821026,0.00082102,0.00082102,0.833279924,0.00082102,0.000821019,0.000821018,0.00082102,0.00082102
0.002040817,0.002040825,0.002040821,0.002040822,0.002040821,0.112233874,0.002040816,0.002040819,0.002040819,0.002040821,0.002040816,0.002040816,0.863276264,0.002040848
0.000443658,0.385876592,0.000443657,0.000443659,0.000443658,0.241555056,0.126007092,0.058741939,0.019562151,0.033090225,0.000443657,0.013647651,0.000443657,0.118857348
0.009619835,0.062202621,0.132411304,0.000408207,0.000408165,0.714716134,0.000408165,0.035790373,0.014678874,0.000408164,0.000408164,0.000408164,0.027723661,0.000408167
0.772938974,0.002380957,0.198489491,0.002380954,0.002380965,0.002380956,0.002380964,0.002380979,0.002380955,0.002380976,0.002380954,0.002380963,0.002380957,0.002380956
0.003401361,0.003401362,0.003401362,0.003401362,0.103616439,0.003401362,0.003401361,0.05377726,0.003401435,0.003401362,0.805191214,0.003401385,0.003401367,0.003401368
0.000680274,0.215385002,0.017548038,0.000680276,0.262703553,0.317636055,0.000680278,0.180604867,0.000680278,0.000680279,0.000680275,0.000680274,0.000680275,0.000680277
0.000529102,0.116649892,0.000529103,0.000529102,0.318076877,0.410405038,0.000529104,0.074891904,0.075214369,0.000529102,0.000529102,0.000529101,0.000529102,0.000529103
0.001322753,0.001322753,0.00132276,0.001322762,0.001322761,0.929062029,0.001322761,0.055064889,0.001322754,0.001322759,0.001322754,0.001322756,0.001322755,0.001322754
0.001488097,0.170082809,0.001488097,0.001488105,0.001488098,0.683345794,0.001488099,0.001488097,0.130202282,0.001488098,0.001488096,0.001488115,0.001488107,0.001488106
0.001231532,0.001231532,0.001231533,0.001231529,0.18174029,0.663592609,0.001231531,0.001231534,0.001231532,0.00123153,0.052898392,0.00123153,0.00123153,0.089453395
0.046483081,0.26275508,0.001322757,0.176948664,0.001322769,0.221390392,0.28051796,0.00132276,0.001322758,0.001322761,0.001322756,0.001322754,0.001322754,0.001322754
0.002164504,0.00216451,0.002164507,0.002164506,0.132446085,0.002164519,0.727404642,0.073783625,0.044720556,0.00216451,0.00216452,0.002164503,0.002164506,0.002164508
0.054901411,0.819399825,0.018906055,0.00023652,0.000236519,0.00023652,0.00023652,0.000236519,0.091684913,0.00023652,0.000236519,0.00023652,0.012979118,0.00023652
0.040838848,0.113048774,0.000324676,0.073770285,0.266270936,0.055502298,0.000324678,0.238972018,0.103083512,0.000324676,0.000324676,0.000324676,0.000324677,0.10656527
0.000952389,0.000952388,0.192333034,0.000952384,0.058983016,0.000952387,0.124589767,0.298076995,0.165212763,0.000952387,0.153185335,0.000952382,0.000952384,0.000952388
0.001231528,0.001231529,0.001231529,0.001231528,0.001231529,0.001231531,0.001231534,0.00123153,0.001231536,0.00123153,0.001231538,0.001231527,0.920585548,0.064636084
0.001428575,0.001428577,0.001428573,0.00142858,0.127087338,0.001428583,0.08363363,0.00142858,0.001428576,0.001428576,0.77283134,0.001428582,0.001428578,0.002161911
0.001082252,0.001082255,0.001082254,0.001082251,0.096361191,0.192491993,0.001082259,0.379248265,0.071229418,0.001082253,0.250928844,0.001082256,0.001082256,0.001082254
0.000351871,0.000351868,0.000351867,0.288653883,0.055831684,0.098999278,0.174031219,0.36682531,0.000351866,0.000351867,0.000351866,0.000351866,0.000351868,0.012843686
0.241565056,0.191577963,0.001831507,0.00183151,0.00183152,0.001831507,0.266659947,0.001831506,0.001831504,0.053977258,0.001831503,0.229736199,0.00183151,0.001831509
0.000492613,0.275274055,0.000492612,0.592280043,0.011384747,0.027472758,0.000492612,0.000492613,0.089154884,0.000492612,0.000492615,0.000492611,0.000492612,0.000492614
0.003105597,0.003105601,0.003105607,0.003105593,0.387116773,0.003105599,0.003105596,0.519292842,0.003105592,0.003105597,0.003105602,0.003105594,0.003105596,0.059428811
0.000915753,0.000915753,0.000915753,0.000915753,0.000915754,0.016701409,0.126666975,0.219546435,0.340939457,0.012268942,0.223371296,0.000915754,0.000915754,0.05409521
0.004201689,0.004201702,0.086919781,0.004201683,0.004201714,0.004201683,0.004201689,0.004201682,0.004201693,0.004201681,0.684624177,0.004201749,0.004201682,0.182237395
0.002857143,0.002857143,0.002857143,0.002857143,0.002857148,0.002857144,0.002857143,0.043597673,0.002857144,0.002857143,0.922116599,0.002857146,0.002857143,0.002857143
0.000643504,0.067071813,0.000643504,0.091505186,0.000643502,0.000643502,0.278838697,0.016124718,0.089054407,0.082480088,0.000643502,0.000643505,0.26779149,0.103272584
0.021107915,0.159953577,0.000643503,0.571890014,0.000643502,0.121142674,0.000643503,0.000643502,0.055460386,0.000643502,0.000643502,0.000643502,0.000643505,0.065297412
0.00230415,0.081350514,0.002304149,0.00230415,0.002304158,0.890999593,0.002304148,0.002304154,0.002304204,0.002304159,0.002304159,0.002304152,0.002304155,0.002304153
0.003571429,0.003571464,0.003571447,0.003571445,0.003571441,0.317608609,0.082249791,0.003571451,0.003571463,0.003571456,0.480100485,0.084326651,0.003571434,0.003571436
0.093190703,0.636942371,0.000700282,0.000700283,0.000700283,0.000700283,0.022001505,0.000700285,0.24086259,0.000700284,0.000700284,0.000700281,0.000700284,0.000700281
0.000610503,0.736475704,0.000610502,0.000610504,0.000610508,0.05415174,0.000610503,0.000610502,0.000610503,0.01691702,0.000610502,0.140310923,0.000610505,0.046650082
0.001275512,0.001275518,0.20653642,0.001275513,0.001275512,0.001275513,0.001275512,0.001275512,0.778157416,0.001275512,0.001275515,0.001275517,0.001275516,0.001275512
0.021364078,0.000700284,0.187242503,0.45692826,0.000700284,0.000700289,0.259355691,0.000700284,0.000700283,0.068806909,0.000700289,0.000700281,0.000700283,0.000700282
0.001831504,0.001831506,0.001831508,0.001831504,0.001831511,0.001831508,0.183936443,0.794085471,0.001831503,0.001831509,0.001831505,0.001831504,0.001831502,0.001831521
0.002747261,0.002747268,0.245723078,0.002747263,0.002747268,0.394003331,0.002747267,0.002747275,0.046909734,0.002747272,0.00274727,0.00274726,0.151818202,0.13682025
0.001552796,0.0015528,0.0015528,0.001552797,0.979813619,0.0015528,0.001552799,0.001552801,0.0015528,0.001552796,0.001552798,0.001552796,0.001552798,0.0015528
0.002747253,0.002747254,0.171525858,0.002747253,0.00274726,0.002747257,0.002747259,0.002747261,0.002747256,0.00274726,0.750641295,0.002747257,0.002747255,0.047613022
0.037980825,0.163556471,0.000417716,0.699982593,0.000417713,0.000417712,0.07268208,0.000417713,0.000417712,0.022038615,0.000417711,0.000417714,0.000417712,0.000417713
